timestamp,led_num,driver_number
2023-08-27T12:10:14.304+00:00,53,44
2023-08-27T12:10:14.304+00:00,56,40
2023-08-27T12:10:14.304+00:00,60,1
2023-08-27T12:10:14.604+00:00,53,44
2023-08-27T12:10:14.604+00:00,56,40
2023-08-27T12:10:14.604+00:00,60,1
2023-08-27T12:10:14.904+00:00,53,44
2023-08-27T12:10:14.904+00:00,56,40
2023-08-27T12:10:14.904+00:00,60,1
2023-08-27T12:10:15.129+00:00,53,44
2023-08-27T12:10:15.129+00:00,56,40
2023-08-27T12:10:15.129+00:00,61,1
2023-08-27T12:10:15.479+00:00,53,44
2023-08-27T12:10:15.479+00:00,56,40
2023-08-27T12:10:15.479+00:00,61,1
2023-08-27T12:10:15.729+00:00,53,44
2023-08-27T12:10:15.729+00:00,56,40
